text,label
@JetBlue great will do once I land in JFK,0
"@united sorry for the delayed response. It was UA #381 Chicago to San Fran. Held up for almost an hour on the Tarmac. Also, lost my bags",1
@united right... Are you guys charging for the air we breathe next?,1
"@JetBlue If there's a schedule change on my tix, can you change the the destination airport to a sister airport (like EWR and JFK)?",2
@USAirways but in the meantime I'll be sleeping on a park bench on dadeland st.  Thanks guys!,1
@USAirways HORRIBLE communication on delayed flight out of LGA!!!! I got 2 emails in seconds w different delay times!!!! HORRIBLE,1
@JetBlue can I change my flight if I already printed my boarding pass?,2
@SouthwestAir are you kidding me?  I needed help yesterday. I'm now landed and waiting for my connection.  Never will I fly southwest again!,1
"@USAirways stuck on Tarmac for 30 mins at PHL waiting for someone to load baggage,ridiculous http://t.co/BRCsjBxG2s",1
@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,1
@SouthwestAir i got the call from RDU that my baggage is there except that doesn't help me bc i can't get it until I'm flying back home.,1
"@USAirways your app is bad, and you should feel bad.",1
@united you guys SUCK! Another Cancelled Flighted flight! Every flight with you has an issue!,1
"@SouthwestAir 2 hours on hold trying to reschedule Cancelled Flightled flight. Hold music stopped, but no one's answering. How can I reach a rep?",1
@AmericanAir pretty lame response to a two paged single spaced letter http://t.co/aCebo6ELPa,1
"@united if your policy changed, you must advise at the time of purchase.  Same if you choose to vary it by airport!  We want a FULL refund!!",1
@united Usually an issue with Express our of SFO. Positive note: Mainline p.s. was enjoyable.,1
@JetBlue I thought being a mosaic member had 'perks' the best part is instead of checking the extra 5lbs I'm carrying it on 😒,1
@united I would like your baggage damage number as well! Another great thing from your 'trained' staff! Whats the number please.. Claim time,1
@USAirways found great prices thru US Air for honeymoon. Website wont work and been on hold for more than a hour now after being told 10 min,1
@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.,1
@SouthwestAir but to make us tru to find space in other flights.  This customer service is as bad as @SpiritAirlines.,1
@united More concerned that you close a club I paid alot for at 10.  Last flight 11:15p.  The construction going on is very inconvenient.,1
@jetblue How long ago can a trip have taken place for me to still get credit if I didn't apply my TrueBlue # when I booked?,2
@USAirways big problem!!! Fll to clt then got off on clt but my fly to gso is Cancelled Flightled had to rent a car to get to my pops funeral,1
"@united your website is fucked up. Now instead of a $416 flight I should’ve had yesterday, it’s $514 today. Thanks.",1
@united awesome thank you very much for the help,0
"@SouthwestAir Your wifi stinks. I'm not mad, but i wouldn't hate it if i got my money refunded.",1
@AmericanAir I understand. But why is this the only flight of the day not going out? Twice?! I'm now out of extra meds and diapers for baby.,1
@AmericanAir message and pics sent...,2
@SouthwestAir on hold for 45 mins. Anyone hv a connection at SW or at another airline to get from CHI n Columbus to EWR in am?,1
@SouthwestAir This has to be the best video I have seen ever! - #teamspirit https://t.co/X5JenA7NyE,0
"@united No, thanks. I'm sick of your company's lousy excuse for customer service. I'm never flying United again.",1
@AmericanAir forgot to select my ksml on my flight to LA and it's a few minutes under the 24 hour mark. Is there any way to change it?,2
@SouthwestAir can take u to Midway-Chicago March 8th-April 6th. Can't make it then? @AmericanAir can get u to @fly2ohare year round. #FlyPBI,2
@AmericanAir they were no where to be found at Midnight Last Night! I would think the agent in LAX could have relayed that info.Bag on flt,1
@united just tried to log in and was told e-mail log in not currently available,1
@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir,1
@AmericanAir my return flight is scheduled on Wednesday; AA138 I believe.  Thanks for the help!,0
@SouthwestAir How about auto check in for CP holders? Come on.,1
@JetBlue Tomorrow wouldn’t have been soon enough! Thank you for the info!,2
@united Q: Just purchased ticket to #Hawaii for trip in Late Flight-March. Does this mean we will acquire miles based on price or distance flown?,2
@JetBlue everyone is overreacting. Keep up your swag!,2
@USAirways any updates on flight 1917 from Philly to LA?  Been sitting at gate for close to 2 hours,1
@USAirways I didn't take my original flight. I was suppose to arrive last night than by 2:00pm today. Didn't get in til 5,1
@USAirways have you heard about the debacle at DCA? What is happening with our New Orleans flight? #wewanttoknow,1
@JetBlue I understand but everyone said different things and there was a flight out Late Flightr that night but only one of us got to take it,1
@united Hmmm...seems like this could be something to be changed to be more #flyerfriendly.,0
@AmericanAir please do something about boarding at DCA 35X. Many delays + buses to planes on tarmac despite empty gates. Disorganized mess.,1
@united the delay is due to customer service for 20 people?  What about the DIS-SERVICE you provided for 100+?  #FlightFail #Hour20Delay,1
@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!,1
@AmericanAir She told us we had to drive back to drop it off so they could attempt to fix it. Really? Don't have time to do that. #terrible,1
"@united yo, you need a new website really badly. This day and age...",1
@AmericanAir the Late Flightst usair4603. Earlier 4591,2
@SouthwestAir Thank you so much for stepping up your game and making my day after night of elevator music. Much appreciated.,0
@AmericanAir yes. Shows Cancelled Flightled &amp; asks for her to contact you at 800 number.,1
@AmericanAir the most stressful morning and still had to pay to check a bag. LAX is a madhouse with a lot of angry customers. Yikes,1
@SouthwestAir Flight 52 got Cancelled Flightled 6 hrs before takeoff. No Customer Service. Been on hold for 30 minutes.,1
@SouthwestAir For the past 2 yrs I earned A-list status thru a promo-fly 3 rnd trips in 2-3 months. How can I get that option again? #loyal,2
@united we booked at the same time AND he called was told confirmed we were linked. Even after he had to make changes to his rez.,1
@AmericanAir Your rubbish at Social Media! In the air two hours Late Flight but that's better than being Cancelled Flightled!,1
@JetBlue I sure hope you guys get me to DC to speak tomorrow! &amp; @JohnNosta &amp; @United: I'm winning here with @JetBlue,2
@AmericanAir sounding like they just got bitch-slapped by @juliasinton948,1
@united reservation was made last July. I want to know why I wasn't reseated. This only happens on international itineraries,1
@AmericanAir to my destination. After waiting 2 hours and missing our second flight with them. Our #luggage made the flight though...,1
"@JetBlue 2nd time in a row a flight out of jfk a disaster. Last time I wasn't allowed to fly stndby, now a 2 hour delay w/out notification",1
@AmericanAir Let's all have a extraordinary week and make it a year to remember #GoingForGreat 2015 thanks so much American Airlines!!!,0
@AmericanAir I can't choose a seat online because I booked on @priceline ??? #SMH,1
@JetBlue case making jackass out me we not allowed do favor say?get right care less!me no out of vacation now true see!am!peter scott,1
@JetBlue Can I bring my dog on board?,2
@JetBlue its a wonderful thing!,0
@AmericanAir 37 minutes??????,1
"@AmericanAir By the time the 2 hrs passed before I got a call back, the ticket was more $$. It wasn't my fault yet I had to pay extra",1
"@SouthwestAir was in a line a mile long at sky harbor this morning. Your staff was courteous and expeditious.  Thank you. 
#onechildfourbags",0
@United OMG WHERE IS MY BAG??? YYZUA70435 - enough with the shenanigans already. It's getting real old real quick!!,1
@USAirways Sitting on the runway at phl for the last 30 min because the correct weights for the flight aren't in the system? #jobfail,1
@USAirways 3hr30min right now...  any end in sight?,1
@USAirways Are you not even going to acknowledge that you bumped me from a flight (NOT BECAUSE OF WEATHER I AM IN ARIZONA),1
@united to DM you I have to follow you and I'm not doing that. Plus they're no more options. That's why I had to fly with you. #epicfail,1
"@united @perfectomobile I have to admit that not only the app is good but have lots of useful func (such the ""live"" seat map). Congrats",0
@USAirways you airline is doing rather poor right now. In SLC waiting to take off. Was suppose to take off now 2 hours and 3 minutes ago!,1
@AmericanAir no gate agent after 30 minutes to let us off the plane???? WTW / grounds crew is here / hope you're ready to cover my delay,1
@SouthwestAir snow forecasted for Raleigh NC tomorrow night. Need to know if there's a plan to reschedule flights into RDU Wednesday night,2
@SouthwestAir how do I go on the scavenger hunt if I'm in Boston?,2
"@SouthwestAir why did I not receive drink coupons with 65,000 points? But all my friends did?",1
@united thanks for leaving our 3 year old in his own row flight 360 LAX-IAD,0
@USAirways still waiting on a response,1
"@USAirways Flight US 723 from @DublinAirport to @PHLAirport passing over @LoveLoughNeagh at 20,000 ft this morning. http://t.co/FRd0cAy6DA",2
@USAirways only to come home a day Late Flight to find out you guys have lost my luggage,1
@USAirways Please hold US1765 for me. Need to get home tonight before weather. Almost there.,2
"@united hey, left my computer bag, w/computer inside, in United, filed online report, no response",1
@AmericanAir keep up the good work.  Got me to my destination safe and on time today,0
"Happy for SFO, but hopefully you'll add PDX soon “@JetBlue We added two new destinations (FLL and SFO) from Las Vegas in the last year!”",2
".@united it will be because I'm moving to @AmericanAir because of @united talk, no service",1
@AmericanAir i've now been in France two days without changing clothes and nothing to keep me warm so please locate my bag and send it to(4),1
@AmericanAir does that mean my ktn is not in my reservation?,2
@SouthwestAir I wish I would've known so I could've slept 2 hours more and let my friend know not to wait for me after she lands...,1
"@AmericanAir I love very much your planes, can you please follow me back? It's an amazing bussines!",0
"But expect no help from -&gt;@SouthwestAir &lt;-.  Our flt was canx at the last minute for ""weather.""  We flew home on weatherless @united.",1
@united I'm flying UA but *G with A3,2
@JetBlue Why did you interupt the Staduim Series on @NHLonNBCSports. I dont need to see your stupid commercials or Emergency. Info.,1
@united Airlines is changing #mileageplus program March 1 http://t.co/4ojE523PTw,2
"@USAirways tough night, two 90 minute calls, on hold, delayed here in Phoenix for two days because of one aircraft not ready? Not acceptable",1
".@united You may ""dislike delays"" but I paid you .We had an agreement that I paid you and you got me to my destination at a certain time.",1
@united what happened to flight status map? It was so cool..,2
"@USAirways it is the same passenger, just her maiden name ended up as last name through online Flight Booking Problems.  Yes, understand non transferable",1
"@USAirways I guess they only respond to compliments. Sorry, can't think@of even ONE.",1
"@AmericanAir yes but you are still human I hope, dealing with all the horror stories people share... I complained to DOT. Everyone should",1
"@JetBlue I can't say what airline I am on right now, but I sincerely miss you. #bestairline",0
@AmericanAir I can hardly believe it! Bundle up and stay warm! 😉,0
"@united I was well taken care of, thanks. I've already been sent a survey request &amp; I'll share my positive experience (despite delay)",0
@united UA1565 IAH -&gt; SJO is delayed by like 1.5 hours. Crazy!,1
@SouthwestAir my wife had been in group A in prev. flight but got bumped for some reason.  Alone with two kids. At least put her in group A,1
"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!",0
@USAirways your team member at DCA- Tamara R. is her name was awesome. You should have more employees like her!,0
"@united once he found out we had a problem he avoided me like the plague. Was told ""we can't find a supervisor.""",1
"@united right as we think we will take off, we stop to get de-iced. Why wasn't this done when the planes were sitting out all night?",1
@USAirways been on hold for almost 2 hours trying to rebook my Cancelled Flighted flight. What in the world?!!!,1
@VirginAmerica you got cheese pLate Flights too.,2
@SouthwestAir well I'm not sure what there is you can do.  The bad experience had already been had,1
@USAirways well this is about as worthless as your regular service.  A bunch of do nothings and idiots. #sucks,1
@SouthwestAir Service rep didn't say I was dumb just had the tone of voice like I should have known about it.,1
@united it was credit from my last trip that never came in the mail!,1
@USAirways just Cancelled Flighted my flight and told me to call to rebook. Been on hold for 48 minutes at 4 am and still waiting,1
@united perfect! That works! Thank you!,0
.@USAirways I rebooked myself - but Cancelled Flighting flight because crew expired after boarding is unacceptable. You started delaying at 1:30pm.,1
@AmericanAir I can't work with them if the call gets cut off while I'm still holding..... Is DFW looking any better tomorrow?,1
"@united She met me from customer service at the arrival of flight UA3787 PVD-IAD. Thanks, you guys have really handled this storm!",0
@USAirways flight 838 now leaving after 6 hour mechanical delay. Need lodging voucher and meals tonight in st Thomas who do I see?,1
"@SouthwestAir couldn't make flight, funds forfeited as a no show!! Was trying to book another flight using those funds, I'm out.",1
"@USAirways Thank you, @USAirways!  Your fare to from DTW to DCA was much lower than @Delta and @SouthwestAir!  Thank you! You won me over!",0
@AmericanAir I bet they do! I'm sure they have some form of wear and tear on their skin. I hope they will survive the rest of the winter xxx,2
@united @NTrustOpen can i go  #GolfUnited,2
@USAirways thank you for putting me on a flight that will be leaving Late Flightr than the original flight I was booked on.,1
@USAirways Can't get ahold of anyone to speak to about missing miles. It's been over a month since travel &amp; I've submitted twice online,1
@SouthwestAir mins and no answer. My wife and baby need to get on that flight. She arrived 2 hrs prior. Please help. Venetia Crook,1
.@JetBlue Delete this tweet.,2
@united thank you! Love united!! Have 4 flights today!,0
@united I booked and paid for a flight to get me to Denver at a specific time for a meeting. You failed... It wasn't caused by weather,1
@JetBlue Hopefully now my application for JetBlue donut designer will finally go through the proper channels.,0
"@united I will, as soon as I am done with my article.  Thanks!  ~Tom",0
@USAirways Y'all need to get it together,2
@JetBlue I had to call back five times to get someone on the phone who knew what they were doing. By that time my getaway went up by $200.,1
@SouthwestAir I called the 800 # and the rep there was pleasant but less than helpful! Told me I was SOL. Train them for consistent #CX!,1
@united Why was I forced to check my rollaboard on UA 715? Plenty of room in the overhead next to my seat. http://t.co/5xvNnmLTiW,1
@USAirways Instructions say to CALL. I'm just doing what it said to do.,1
@SouthwestAir How to I rebook on-line when it keeps telling me that it's a reserv number for a past date (this morning)? Holding for 2hrs.,1
"@JetBlue yes, with about 20 minutes to spare.  FYI - your employees are amazing.  Keep up the good work!",0
@united already missed connection... UA 495,1
@united Morning! 4603 has been delayed by 7 hours. Can you get me to Newark for my 10am meeting?,1
@JetBlue Thank you very much!,0
"@JetBlue yeah that's all been done. Define ""incidentals""? How much can I spend on gear so this trip is not a waste?",1
"@USAirways Another twist in the plot. Took off from Miami, then had to return due to a unsecured cargo door. most stressful vacation ever.",1
@AmericanAir anything you can do?,2
@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Of7PFvQpOY,2
@AmericanAir Cancelled Flightled two flights from Miami to Nashville yesterday and could not get me on a flight for 3-4 days. #Southwestairwasthere,1
@united can you help me with a delayed flight as im going to miss my connection?,1
@united 3 times I've called customer services each at least 40 mins... Each time cut off by your operators... Why can't you call me back!,1
@USAirways how hard is it to unload bags in order of arrival? 45 mins and counting for flight 699,1
@JetBlue once again my flight is delayed. I hope I dont miss my  connecting. Please don't fuck me... I have a girlfriend -_-,1
@SouthwestAir luv my companion pass!,0
@AmericanAir is rude a hiring requirement at key west airport shaking my head,1
@JetBlue you respond to my friend @LisaPal but you can't respond directly to me,1
@AmericanAir face palm!!! Cannot believe the last 24 hrs 1.5 hrs of sleep and No and no and what you can't do......,1
"Sorry for unfollowing, @JetBlue",1
@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm,1
@USAirways @AskPayPal So I contacted my bank. They took the money out today. I also contacted @USAirways they said my reservation is,2
@USAirways I am so disappointed with the service I received with you on my travels to NC these past few days .. you lost my baggage twice.,1
@AmericanAir it's not about the delay.  It's about the communication.,1
@united still no refund or word via DM. Please resolve this issue as your Cancelled Flightled flight was useless to my assistant's trip.,1
"@united Cancelled Flights flt from EWR. ""No crew"".Tells wife &amp; 4 yr old to ""get to NY to catch @AirCanada"" to YYZ! Good #customerservice is dead.",1
@united I just had an interview how long does it take before you hear back,2
@united problem is on laptop not phone,1
@united That's correct—I've spent hours trying to book online only to receive an error when clicking final purchase button. (1/2),1
@USAirways @SeanVRose Sean - keep in mind if you call...plan on being on hold for 3+ hours,1
"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application.",2
@SouthwestAir not if its travel Credit you used to buy and it expires on the day you find a lower rate,1
"@united No, I do not. I was only given a Flight Booking Problems reference number.",2
@JetBlue just a very rude rep while trying to book family vacation using trvl credit. on phone w/ new rep now who is being very helpful,1
@JetBlue no baggage crew update!  Your staff is incompetent with no answers after 2 hours....,1
"@united you've been officially displaced by @DeltaAssist for better flight experience, pleasant cabin crew and timeliness. UA 1m switching!",1
@united from MEX NRT (dates TBD) but I'm getting a 200 to 300 USD difference in my quotations through September when compared to MEX BKK,1
@SouthwestAir thank you!,0
@USAirways Wishing we had our luggage. 2 days now. Had to pay our way from St Thomas to San Juan. Spent extra $$$ because of this mess up.,1
@usairways 2+ hr wait &amp; really bad exp @PHLAirport. luggage won't arrive w/ me Do I really have 2go back LAS airport 2 pick up when arrives?,1
@SouthwestAir so u Cancelled Flight our flight to PHX bc of SDF weather but flights 2 the NE from SDF are still going on?! WTF? http://t.co/NGG3N0wIaR,1
@united @perfectomobile Definately not an award for employer of the year #united13,2
"@USAirways never let's me down, every. Single. Flight. Gets delayed.",1
@SouthwestAir I've been a fan of imagine dragons since 2012 and they're my fave band and #DestinationDragons is during my bday can I get tix,2
@USAirways Charlotte Staff needs prayer....disappointed in response to mishaps ......lotttttttt of pissed off people here!!!!,1
@USAirways Then told to offload because the captain was over hours? This has been a terrible experience.,1
@USAirways you guys straight up suck ass,1
"All followers please note that @USAirways is not taking customer service calls, nor responding by helping via soc. media #dontflyusairways",1
@SouthwestAir sadly didn't get much help ... As a travel agent this is so disappointing to me.,1
@SouthwestAir 2 bags fly free!  So what's with all the carry-on's? #packingayak @BrianReganComic,1
"@virginamerica Well, I didn't…but NOW I DO! :-D",0
@JetBlue Thank you so much!  I wasn't sure since in know the limit is 4 ozs. Excited to fly with JetBlue!,0
@USAirways awesome! Flight #676 out of philly on Tuesday. Party in row 15 if you're interested.,0
@JetBlue thanks so much. Can't wait to fly with you guys :),0
@USAirways PLANS CHANGED! IS THAT WHAT U CALL NOT BEIN ABLE 2 PARK ON TIME PLANES W A 2 HR LAYOVER N B ABLE 2 MAKE UR CONNECTION! #seriously,1
@SouthwestAir any chance I can get tix for @VelourLive @Imaginedragons? I have been tweeting since January 26 about it #DestinationDragons,2
@JetBlue Landed at MCO before 9am and still don't have my bag. You were supposed to give it to Disney's Magical Express this AM.I am livid!,1
"@USAirways @AmericanAir at 9:05am after the plane left: ""why were there no agents and why were the doors closed so early?""",1
"@united I tried.   We were hung up on, twice. After speaking with someone, then put on hold for 45 minutes.  No resolution.",2
@united sadly this wasnt just due to mother nature investigate this incident and your employees at sfo. Terrible customer experience,1
"@SouthwestAir I was in Nashville and I had to drive 3 and a half hours to Memphis, but I made it as the plane was loading!",1
@United Stars and Bars @iah #A320 @airlineguys @AirlineGeeks #avgeek http://t.co/mWSoGUC33p,2
"@AmericanAir You don't have those abilities anywhere! Not at the ticket counter, at cust service, or online. That's why we're done here.",2
@united Elizabeth at Washington Dulles just hooked me up with a new connecting flight at my gate! I'm super pleased!,0
@JetBlue Airways to continue 'various commercial relationships' with #Lufthansa ... - @CAPA_Aviation http://t.co/vGqOihtRkH,2
@united Filled in the form you sent the link to on 29.1.15 and then either 9 or 10.2.15,2
@AmericanAir AA919 flight attendant freaks out and leaves aircraft as passengers react to a 24h delay and cattle treatment. Surreal!,1
@JetBlue it's time for our #brandmance 2 go #UpWhereWeBelong https://t.co/KtAWbiUUro,2
"@United does a great job of answering public messages. Direct private messages, not so much.",1
@JetBlue early last month via Expedia-there's an extra middle name and initial attached to my last name,2
@JetBlue Same exact flight too. Love JetBlue. Really want to fly with ya'll. But that's a little pricey for basic (not Mint). BOS to SFO.,0
@SouthwestAir looks like you are up and running for the day. Still can't get through on the phone. Can you follow so I can dm you my info,1
@AmericanAir there are no more flights via united when I arrive to DFW and my car is parked at IAH 😁,1
@JetBlue right now completely pissed off,1
@SouthwestAir rocks! Open letter to flight attendant. http://t.co/zFrOINPSzI  &lt; my child was inspired.  Thank you.,0
@JetBlue well they said Cancelled Flight on the PA system. Guess they are trying to get a plane from Boston. And not a 100%  confirmed,1
@AmericanAir 249 EWR - DFW is now stopping BNA to refuel 4 bad weather? Are YOU just trying to get the plane closer 2 DFW then Cancelled Flight on us?,1
"@AmericanAir Cancelled Flightled my flight, didn't notify me, and I can only rebook by phone, but can't get through to an agent. Epic. Fail.",1
@AmericanAir I need to change a ticket and my res can't be changed online.  I also can't get a call through due to high volume--can u help?,1
@SouthwestAir might be the worst airline ever,1
@USAirways over 2 hours and 14 minutes on hold and counting. Thanks for the help! #customerservice #brutal http://t.co/VsKXyAmnom,1
@AmericanAir @USAirways use the app you say?? http://t.co/WnY9TzsR8N,1
"@united Great, thank you!",0
@united I just checked my united app and the most valuable use of this app has been removed. I can no longer see the status of my equipment?,1
"@USAirways no, they could be at Laguardia, JFK or Charlotte. I have no idea where they are now tho",1
@AmericanAir still waiting on a dm response..... #sloooowresponses,1
@USAirways once again your company actualy put people in weird situations.Your hostel voucher was fake.Snow is ok but no lies please,1
@JetBlue ill call in the morning. too upset right now.,1
"@AmericanAir I'm trying my hardest to not get frustrated, but I am getting no response on email or by phone. AA owes me $500. How do I claim",1
@united the emails/calls over the past months about flight changes were helpful wish you would have sent them on the Cancelled Flightlation yesterday,1
"@SouthwestAir Loved one's flight ATL to IND Cancelled Flightled due to ""ice in Indy"". Sitting here in Indy, it is bone dry. Tomorrow 4-6"" of snow.",1
@SouthwestAir I actually could use a slight tweak to my return - not leaving here now til Monday -any way I can skip calling for that?,2
@USAirways over 4 weeks since you took our money and left us stranded 9 hours from home. Had to rent a car and you still have not helped us,1
"@united I got an email saying ""changes to my MileagePlus account are confirmed"" but I didn't make any changes. Help?",1
@SouthwestAir how about when there are Cancelled Flightlations you just have a link to rebook like you did for initial storm issues?,1
@united I think we both have the same status (nothing). I think there was a bug in your search system.,1
@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.,0
.@AmericanAir I can't even get on the phone with your reservations team. The system automatically disconnects us.,1
@JetBlue thanks for making my vacation not worth it again... Currently waiting on the runway for another hour to DEPLANE,1
@united WHERE IS MY RECEIPT! I upgraded return leg and 6 months Late Flightr still NO receipt! http://t.co/DAjWzhLVyu,1
@DeltaAssist what I have to say is more than 140 characters! Plus you don't follow me,1
@JetBlue it says it is now 9:58 you owe me,1
"@USAirways is it policy to tell customers ""We can't help you?"" I'm sorry but this is unacceptable",1
@AmericanAir I let a crew member know every time this happens.  Which is most of the time.,1
"@USAirways overloads small plane with extra baggage and then. Has to take them off... Poor execution #4435, 75 minute delay...",1
@AmericanAir please email me at temorris2010@hotmail.com. willing to discuss my experience &amp; give another try would like to speak directly,2
"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff",1
@USAirways 2 and a half hours on hold... Hope it feels good to be a steaming pile of shit.  @AmericanAir paid far too much for you.,1
@united trying to get a customer service agent.  Just landed in SFO.  Can't fly with 3 layovers with 3 kids!!,1
@JetBlue @KleinErin Hi! Know a pastor or homeschool mom who might like SpiritED? Have 'em contact me on Prefundia:http://t.co/jRbZLHRW7y,2
@USAirways I'm trying to Cancelled Flight my flight within the 24hr window but have been on hold for over an hour. Is there an alternate # I can dial?,1
@JetBlue waiting for a flight to FL for 1/2 marathon tmrw 4 charity. U bumped us 2a Late Flightr flight &amp; then Cancelled FlightLED IT. How can you fix this?,1
@SouthwestAir Am I flying on Spirit air?,1
@SouthwestAir been holding for 1 hour and 10 minutes. To rebook Cancelled Flightlation.You guys need more help!,1
@JetBlue should I expect delays at dca for 7am departure?  Going to Orlando on flight 723,2
@JetBlue Late Flight again lost almost 3 hours of my bay area weekend not to mention two hours of unnecessary vacation time from work.  #flt348,1
@USAirways  nothing was available. Male flight crew was not nice/dismissive. Big guy was standby and probably didn't even pay.,1
@united instead of Bourbon street how about #quiet #planes #SaveTheDiagonals,2
"@AmericanAir I'd like to apologize to the gate agent for flight AA76, I was not aware that zone 1 was after the nine other precious gems.",1
@USAirways hundreds of people in line and less than half the desks being manned at CLT. Help?,1
@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,1
"@united read the thread. I booked 1st class , now seated at 38E even though United Twtr account confirmed Eco Premium.",1
"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ",2
@united please help http://t.co/t5mRj5Yw6I,2
@united EVERYTIME I fly UR airline I hate you even more ! Thanks for the terrible service on flight 1071,1
@united met with agent. All taken care of. Thx for reply,0
"@USAirways if you mean by posted, no USAir empl to direct anyone, 800# not accepting calls, no contact from USAir re: rebook #greatjob",1
@AmericanAir today's wait was a violation of #dot #passengerbillofrights http://t.co/GxvFumn3iZ,1
@JetBlue Of course U know I would like 2 lay you down in a #BedofRoses as long as they're #mint colored! https://t.co/3QYEzHjGsb #brandmance,0
@USAirways  in don't have it on me at the time as I am taking Amtrak home. How do we call for partial refunds?,1
"@JetBlue I DM'd my confirmation code... Thanks again for your help! Mommy, daddy, and kids appreciate it!",0
"@USAirways @AmericanAir 90 min delay thanks to ""maintenance issues"". Thanks for wasting a day.",1
@USAirways well I thought they had hours ago but just found out that no I do not have a seat,1
"@united flight 86 LAX-IAD, back rows NOT CLEANED prior to boarding. How gross is that to find used tissues in your seat?  Please.",1
"@SouthwestAir nvm, gate said they're holding connections. Thanks for quick response!",0
@JetBlue I can't wait to hear back from you regarding the internship opportunity! 😊,0
@AmericanAir any earlier flights SAP-&gt;Mia &amp; Mia -&gt; New York (lga) on 03.03. I'm currently booked on flights 1504 and 1102.,2
@united Yo yo yo stuck on the tarmac for over 2 hours at @fly2ohare ... Going to miss my ride at @flypdx help please! #HelpImStuck #United,1
@united we need a new flight to Tucson,2
@AmericanAir. You neglected to mention the $200 fee per ticket.  I had a medical reason and still have had to jump thru hoops.,1
“@JetBlue: Our fleet's on fleek. http://t.co/pr3OeBC2N2” lol wut?,2
@AmericanAir a free check bag a food comp a flying credit something to help out now that I'm an additional 200 dollars in the hole,1
@UsAirways can a real person help me here? This customer service is poor. I'm at the mercy of someone since the flights are disappearing.,1
"@AmericanAir Hi, I have my name, email, and AAdvantage #, but website won't let me reset password. Can we troubleshoot together? Thanks!",2
@JetBlue they miraculously fixed the plane #kudos to shoe ever it was,0
@USAirways Travelling from pwm to atl on Sunday That flight got Cancelled Flightled and my new flight is Cancelled Flightled and got disconnected when reFlight Booking Problems,1
"@SouthwestAir @intuit @jhamilton2007 4 moms, 4 careers, 1 day trip to LA. #intuitlife #leanin http://t.co/2qJbCv5jzq"" #southwestairlines",0
@USAirways 657. My daughter Candice and I are together with her baby.,2
@united compensate us for new clothes bet you won't,1
@JetBlue how do I get a copy of my last flight showing original time and delay? I need it for work. Thanks!,2
@USAirways thank you. We filled out a claim and hope to have the bags tomorrow.,0
@united need help. Never got tickets. Conf #ggqzqd,2
@United rescheduled my return flight from #Japan?  Uh why?  Trying to call #UnitedAirlines #customerservice - 45 min wait.  #fun,1
@SouthwestAir 4467 and 152 on 2/25 and 503 and 25 on 2/26th.,2
@AmericanAir of delays and trapped on planes with no water or air. Never ever ever again. #neveragain #aafail,1
@USAirways not best pleased with service so far. On our third gate and still no guarantee that it's the correct one :(,1
@USAirways phone support rebooked but orig flt was Late Flight. Made it!,1
@united I'm rebooked. Getting home 4 hours Late Flightr then planned. What are the chances I'll ever see my bag again? #unhappytraveler,1
@SouthwestAir even with the 50$ voucher for picking up my bag,1
@united I understand ppl make mistakes but don't code something in a way that we can't get reimbursed when it's YOUR fault. Just blatant LIE,1
@USAirways I expect something more than telling me to see an agent to rebook my flight...,1
@SouthwestAir @karajusto OK we will! Thank you!!!,0
@united I flew United last month and the experience was AWESOME!,0
"@SouthwestAir Hey, friends. When I phone the A-list number your IVR hangs up on me. Multiple times. Not sure how to proceed?",1
"@AmericanAir after all, the plane didn’t land in identical or worse) conditions at GRK according to METARs.",1
@SouthwestAir three hour flight to Orlando and no wifi? Uncool. #firstworldproblems,1
@JetBlue @dgruber1700  oh wow and I'm complaining about two hour on the run way shucks JetBlue NOT GOOD your service was better than this,1
@united can you put Russell Daiber (on same ticket) as well into premium Eco? Appreciated!,2
"@USAirways Gave up after more than 2 hours on hold. Still need that receipt; last time it was promised, it never arrived. Help?!",1
@united the lack of customer service is astounding https://t.co/72RMpkOGwu #2daysofhell,1
"@USAirways the least comforting thing from your pilot after sitting on a stationary plane for 3 hours is ""I don't really know what happened""",1
@USAirways thank you for refunding my bag fee.  I look forward to its return today I hope.,0
@SouthwestAir another great trip! LAX 823 - LAS 3075-  BNA. Thanks so much!!!,0
@SouthwestAir i have asked Lindsey to call me instead of DM like a schoolgirl but so far no call   Getting tired of typing little notes,1
"@united Yeah, I tried that about 10 times for two different tickets, and it told me to ""Try again Late Flightr"".",1
@AmericanAir they could be seen if your horrible customer service group would actually update the information! Never fly American again!,1
